beer_ABV,beer_beerId,beer_brewerId,beer_name,beer_style,review_appearance,review_palette,review_overall,review_taste,review_profileName,review_aroma,review_text,review_time,sentiment_score
4.5,51265,16590,Bakalá&#345; Polotmavé Vý&#269;epní 11° (Bakalar Light Dark Beer),Vienna Lager,3.5,4.5,4.5,4.0,bheilman,4.0,"Not sure I am reviewing the correct beer. The bottle I have says Dark Beer and also Amber. I went to the brewery website (http://www.rakovnikbeer.cz/en/beer.php) and they didn't have my label either, so I'm wondering if it is a newer label or for American markets or something. Anyway it's a good beer. Great smell that is similar to a Pilsner Urquel. Taste follows along that theme with a nice crisp hop flavor and does have a bit of the caramel flavor to go along with the pilsner flavor. Overall it's a good beer and very drinkable. I'd love to drink a few of these on a trip through Eastern Europe.",1260743247,0.30000001192092896
6.0,5559,1620,Pipers Pale Ale,American Pale Ale (APA),3.5,3.5,3.0,3.5,Zorro,3.0,"Pint bottle received from LuckySevens82 and BIF33 - Team Spring. Pours a clear amber to really close to red colored ale with a fast fading white head. Smell is quite sweet and quite hoppy with a good pine and menthol smell to it. Quite clean smelling but not real complex. Taste is sweet and malty at the very start with a little hop astringency. Good hop flavor that is very much herbal and not ""C"" hops flavor at all. Good flavor but there is a slight harsh edge to this. Mouthfeel is good. An OK if basic pale ale. Well I can't say that anything about this ale is all that interesting. Sure it is drinkable but I will see if any SNPA is available first.",1145768426,0.30000001192092896
7.5,26541,192,Lips Of Faith - Le Terroir,American Wild Ale,4.5,4.5,4.5,4.0,ktrillionaire,4.5,"On-tap at Fountainhead. A - I have no idea what color the brew is, Fountainhead is dark. In this lighting, it looks good, sorta like an IPA served in a Trappist goblet, replete with frothy head and lace. S - The nose is quite hoppy (for the style), and I can definitely pick up on the citric-tropical notes imparted by Amarillo, and especially and overripe peachy note. As it airs out, I get more musty-earthy acetic notes than I do fruit. T - The flavor is exactly like it hypothetically would be, in my mind: a tart-fruity sour beer with bright notes of medicinal pinapple-y brett fusing with bitter tangerine peel, overripe peach and sticky-sappy mango. As I get deeper in the glass, I pick up on apple skins, lemon pith and tannic oak. M - Nice carbonation and body; it feels as much like an IPA as it does a Champagne-like Sour. O - Very nice; this is one of the best Lips of Faith brews, if not the best, that I've had.",1307214936,0.20000000298023224
5.0,16779,3185,Leatherlips IPA,American IPA,4.0,4.0,4.0,4.0,brewcrew76,4.0,"A - Hazy orange amber with a huge frothy white head and soapy patches of lacing. I had to let it settle before I could finish pouring the bottle in. S - Spicy citrus and grapefruit with a touch of sweet malt in the background. T - Spicy grapefruit with a bit of pine and a sweet caramel malt followed by a bitter resiny hop finish that lingers on the tongue. There is a piney, soapy, chewing on a hop pellet taste from the hop burps. M - Medium to full mouthfeel and creamy from the high carbonation. D - A tasty IPA with bold hop flavor but without the higher abv of similar IPA's. Note to self - Reminds me of my first homebrew IPA.",1194568303,0.10000000149011612
13.0,24427,392,Decadence,American Strong Ale,4.0,4.0,3.5,4.0,AlexJ,4.0,"Rusty amber pour produces a thick off-white head that retains well for a beer this strong and leaves scattered trails of lace as it recedes. Aroma is rich, malty, and delicately spiced with cinnamon, nutmeg, vanilla, and something that reminds me of maple syrup. I can definately smell the booze in here, though masking 13% is a skill. Flavor starts off with toasted, chewy malt and barley notes, hints of ripe fruit, maple syrup, cinnamon, nutmeg, clove, cardamon, and vanilla oak. The alcohol isn't as noticable as in the nose, I bet this will age very well. Body is just below large, with a sticky, dense texture and creamy mouthfeel.",1135621759,0.4000000059604645
4.7,689,221,Red Stripe Jamaican Lager,American Adjunct Lager,3.5,2.5,3.5,2.5,Foxman,3.0,"It pours a crystal clear and carbonated pale straw yellow. Two fingers of blinding white head sustain surprisingly long. Peaks of lacing mount the inside of the glass. The aroma offers strips of sweet malt, niblet corn, and metallic spicy hops. It's dispersed, adjunct-y, and ho-hum. Upon tasting, a tongue-robing malt sweetness is augmented by sugary corn and a general fruitiness. The hops are more muted here, and a peppery piece is exposed. A short-lived finish is fairly crisp and hints at a vague bitterness. It's neither offensive or engaging, and at best is utterly average. Very light bodied, it passes and flows as though it has a gravity of 1.000. I'm going to forego the countless cliched Jamaica references, short of saying this is a distant second, at best, to the island's other renowned intoxicant. I think this may be just the thing for some sweltering Kingston afternoon, but removing it from time and place, it pales. Still, hit me with the sun, heat, and sweat, and this will feel alright going down. If I have to drink something macro-esque, I could do worse.",1176313430,0.0
5.4,14625,6372,Z Lager,Rauchbier,4.0,3.0,3.5,2.5,aerozeppl,4.0,Pured from a 12oz bottle into a pilsner glass. A: Hazy copper color.Minimal white head that quickly fades. S: Malt scent is strong. Campfire mixed with typical lager scent. Not as strong as the German rauchbiers. T: Thick malty taste for a lager. The smoking brings out smoked meat and wood. Sweet taste goes throughout. M: Light body. Almost on the watery side which is weird for a rauchbier. D: For a smoked beer this is very drinkable. Never had a smoked lager before. Definitely different.,1195604758,0.0
9.6,2671,140,Sierra Nevada Bigfoot Barleywine Style Ale,American Barleywine,4.0,4.0,4.0,4.0,Satchboogie,4.5,"12oz bottle (2011 vintage, bottled 12/30/10) poured into a snifter A: Pours dark ruby red, a little opaque, virtually no head. S: Citrus hops with a little pine, caramel malt. T: Tons of hops, almost DIPA like. Citrus, mainly grapefruit, with bitter pine behind it. Huge caramel malt base that almost has toffee like qualities. I'm very pleased that the ""cherry"" flavors I get in a lot of barleywines/DIPA isn't here. The finish is pretty damn bitter. There seems to be a good bit of complexity, though it's hard to put my finger on it. Alcohol makes itself known with a slight peppery quality and warm finish. M: Medium to high carbonation that has a little crispness. Moderate to heavy body that is on the verge of being syrupy. It's quite smooth, though the alcohol and carbonation do pop around. D: While this is pretty hot and bitter right now, it's certainly the best barleywine i've had. I can't wait to see how this changes with age. I'll definitely be picking up more bottles to age.",1297146146,0.20000000298023224
5.3,20807,6372,Chocolate Stout,American Stout,4.0,4.0,4.0,3.0,jlindros,3.5,"A good looking nightcap I've been saving for a night like this. A: A small creamy dark 1/2 finger head grows and very slowly fades over a pure black colored beer. N: I could smell the crazy chocolate on the pour. A deeper nose also gives off tons of chocolate. A little black patent malt, dark rich malts, milk chocolate, bakers chocolate, and a touch of raisin. T: Also loaded with chocolate. It has a little creamy quality, but mostly is bakers chocolate. Some dark malts, black patent malt, a little smoked malt, actually the smoked malt is coming out quite a bit more than I expected. A little chewy malt quality. A slight sweet molasses quality but it's mostly dry. It does have a little bit of a boozy feel to it despite being only 5.3%. A little lactose I think as well adds a weird creamy feel and taste. M: Semi thick, rich, and a little creamy, and lower but good for the style carbonation. F: A stout like dryness and stout like earthy dark bitterness from the scorched malts. It remains dry throughout but doesn't hit you with more bitterness on the finish. Long lingering chocolate of course, as well as some molasses. Overall a pretty nice beer, a perfect night cap. Tons of chocolate and black patent malt, smoked malt, and strange creamy lactose. Abv feels a little higher than it is, but still a perfect nightcap. Could have used a lot more body and richness.",1267244039,0.10000000149011612
4.9,1879,35,Samuel Adams Cream Stout,Milk / Sweet Stout,4.0,3.5,4.5,3.5,cvfish,4.0,"A - This beer poured a black color with some brown highlights which produced a fluffy tan head that had good retention and laced the glass nicely S - The aromas that were produced by this beer were caramel, chocolate, slight roast and sweetness T - The taste of this beer was very good, it had lots of bitter chocolate, caramel, slight sweetness, and roasty malts M - The mouthfeel of this beer had a creamy, medium body with a light to moderate amount of carbonation D - This is the first bad boy that introduced me to Stouts, and I have never looked back. This beer is very flavorable and the price makes it very drinkable",1228109944,0.800000011920929
17.5,111,35,Samuel Adams Triple Bock,American Strong Ale,4.0,5.0,5.0,3.5,pzrhsau,5.0,"Thanks to auction web sites and people who just bought a ton of cases of this; I have obtained this rare brew. This is the 1997 vintage. A: Deep brownish black. Opaque with no head and leaves a residue on the side of the glass. No head. Reminds me of dirty engine oil. S: Very strong alcohol notes with sweet molasses and a warming sensation that reminds me of a pan of chocolate brownies that was just made. Some notes of raisins and dried fruit at the end with cocoa. T: Very rich flavor. Tastes like a deep rich brandy with great notes of plums and figs. The alcohol is not overpowering persay. You get some nice strong chocolate and maple under tones as well. M/O: This beer just completely coats the palate. It has so many layers of flavor, it is hard to describe the sensation. Definitely pushes the line of what beer can become.",1306602466,0.20000000298023224
